run_id,preprocessing_variant,loss_variant,use_pos_weight,pos_weight_clip_max,pos_weight_mean,pos_weight_max,model_name,problem_type,validation_fraction,random_state,use_iterative_stratify,rebalance_train,clean_to_toxic_ratio,rare_labels,rare_oversample_factor,max_copies_per_row,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_train_rows,num_val_rows,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned
rebalanced__bce_no_pos_weight,rebalanced,bce_no_pos_weight,False,,,,distilbert-base-uncased,multi_label_classification,0.1,42,True,True,3.0,severe_toxic|threat|identity_hate,1.5,3,5,4,2,True,0.1,934,2,0.0,0.015,1.0,1,True,False,2,128,32,1.75e-05,59746,15958,66958086,0.038776226313028836,0.056584853643792773,0.038776226313028836,462.8623597270007,26.693399451000914,0.786142001710864,0.6675698273849867,0.7880886426592798,0.6923351064301312,0.7870396802740508,0.785246368555967,0.9843338764256172,0.6921877838423711,0.6520125216948301,,0.9891435515778664,0.7670531140469129,0.8103104528624323,0.9840205539541296,0.642913486732037,0.7684425640585015,,0.9891435515778664
