label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,run_id,preprocessing_variant,loss_variant
toxic,0.6300653594771242,0.9457161543492478,0.7562761506276151,0.9862215432449939,0.841248303934871,0.8109875735775016,0.8258408258408259,0.9862215432449939,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
severe_toxic,0.3014256619144603,0.925,0.45468509984639016,0.9914101072920622,0.43609022556390975,0.725,0.5446009389671361,0.9914101072920622,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
obscene,0.6360759493670886,0.9514792899408284,0.7624466571834992,0.9916842625789074,0.8592964824120602,0.8094674556213017,0.8336380255941499,0.9916842625789074,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
threat,0.3870967741935484,0.75,0.5106382978723404,0.989674340037712,0.4861111111111111,0.7291666666666666,0.5833333333333334,0.989674340037712,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
insult,0.5590015128593041,0.9378172588832487,0.7004739336492891,0.9885276929151511,0.7198660714285714,0.8185279187817259,0.7660332541567696,0.9885276929151511,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
identity_hate,0.4291044776119403,0.8156028368794326,0.5623471882640587,0.9884505718553115,0.5524861878453039,0.7092198581560284,0.6211180124223602,0.9884505718553115,rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20
