run_id,preprocessing_variant,loss_variant,use_pos_weight,pos_weight_clip_max,pos_weight_mean,pos_weight_max,model_name,problem_type,validation_fraction,random_state,use_iterative_stratify,rebalance_train,clean_to_toxic_ratio,rare_labels,rare_oversample_factor,max_copies_per_row,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_train_rows,num_val_rows,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned
baseline__bce_pos_weight_clip20,baseline,bce_pos_weight_clip20,True,20.0,17.763046264648438,20.0,distilbert-base-uncased,multi_label_classification,0.1,42,True,False,3.0,severe_toxic|threat|identity_hate,1.0,3,5,4,2,True,0.1,2244,2,0.0,0.015,1.0,1,True,False,2,128,32,1.75e-05,143613,15958,66958086,0.17910729844369486,0.09807870628965133,0.17910729844369486,1114.690324833,26.590694957000096,0.7187156366835276,0.6247886064495197,0.7901035363721931,0.6923060525320904,0.585348379007702,0.930788949017374,0.973284037264486,0.4916067955649938,0.8932091922285806,,0.9901182248763395,0.7483443708609272,0.8367986328681287,0.983696787400259,0.6452287756549149,0.7600983783980911,,0.9901182248763395
