run_id,preprocessing_variant,loss_variant,use_pos_weight,pos_weight_clip_max,pos_weight_mean,pos_weight_max,model_name,problem_type,validation_fraction,random_state,use_iterative_stratify,rebalance_train,clean_to_toxic_ratio,rare_labels,rare_oversample_factor,max_copies_per_row,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_train_rows,num_val_rows,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned
rebalanced__bce_pos_weight_clip20,rebalanced,bce_pos_weight_clip20,True,20.0,12.5281343460083,20.0,distilbert-base-uncased,multi_label_classification,0.1,42,True,True,3.0,severe_toxic|threat|identity_hate,1.5,3,5,4,2,True,0.1,934,2,0.0,0.015,1.0,1,True,False,2,128,32,1.75e-05,59746,15958,66958086,0.12337129530338253,0.1476594453490074,0.12337129530338253,465.6622550809998,26.812129533999723,0.7113803548247511,0.6244778879071987,0.7837687604224569,0.6957607317190959,0.5735217163788592,0.9364853318142979,0.9721351882023646,0.4904616225705776,0.887602590008793,,0.9893280863206898,0.7652645861601085,0.8031899743662774,0.9837490078121737,0.6491830637159711,0.7670615788005373,,0.9893280863206898
