train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
10000,5,5,3,True,0.1,156,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.34465906210990255,0.11954551489916615,0.34465906210990255,96.30767989700007,32.042384298000115,0.6235955056179775,0.4796824925910326,0.738982087005971,0.5835260586233063,9.649627685546875,50.0,32.86420440673828
