train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
30000,5,3,1,True,0.1,469,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.3274677425253397,0.17132564772566808,0.3274677425253397,173.62064702999987,19.769445074999794,0.6293861866720598,0.47736746139816727,0.716839378238342,0.5483300525554414,9.471203804016113,50.0,32.78196334838867
