train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
110000,5,4,2,True,0.1,1719,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.22163743413527512,0.11439528161419896,0.22163743413527512,850.8819354890011,26.786650189000284,0.6939336292538575,0.5958961319702915,0.7736252002135612,0.6772994138084877,9.468214988708496,50.0,32.7603759765625
