train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
20000,5,3,1,True,0.1,312,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.2917790984126454,0.17226199614666401,0.2917790984126454,115.49211078899998,19.736878915999796,0.5094095238095238,0.39127384535935317,0.7182597231377719,0.5428285436707487,9.330578804016113,50.0,32.552764892578125
