train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
100000,5,3,1,True,0.1,1562,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.20759185431207827,0.15391991514790804,0.20759185431207827,579.0872655360008,20.100137535999238,0.5995747696669029,0.5007907790017677,0.7674913540835329,0.6656966643969089,9.477787017822266,50.0,32.756683349609375
