label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.651976374375284,0.9312134977287476,0.7669695350080171,0.9857667670705825,0.8163394553514883,0.836469824789098,0.8262820512820512,0.9857667670705825,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
severe_toxic,0.29174664107485604,0.9325153374233128,0.4444444444444444,0.9912267413971573,0.4245614035087719,0.7423312883435583,0.5401785714285714,0.9912267413971573,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
obscene,0.6343825665859564,0.946987951807229,0.7597873368777187,0.9916115015323058,0.8120728929384966,0.8590361445783132,0.8348946135831382,0.9916115015323058,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
threat,0.4666666666666667,0.660377358490566,0.546875,0.9944831635951671,0.6739130434782609,0.5849056603773585,0.6262626262626263,0.9944831635951671,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
insult,0.5142262317834837,0.946360153256705,0.6663669064748201,0.9857611812801269,0.6830309498399146,0.8173690932311622,0.7441860465116279,0.9857611812801269,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
identity_hate,0.32360742705570295,0.8591549295774648,0.4701348747591522,0.9877150167062059,0.5253164556962026,0.5845070422535211,0.5533333333333333,0.9877150167062059,120000,9.50052547454834,50.0,17.844221115112305,50.0,19.229265213012695,50.0
