train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
70000,5,4,2,True,0.1,1094,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.2495434305514909,0.11734582959114621,0.2495434305514909,541.3092025389997,26.666912663999938,0.6865829198775467,0.5949795389067436,0.7639693011983304,0.6667839785365645,9.438413619995117,50.0,32.72590255737305
