label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.7054794520547946,0.8689162881245944,0.7787147426577493,0.9772493960258631,0.835820895522388,0.763140817650876,0.7978290366350068,0.9772493960258631,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
severe_toxic,0.2329192546583851,0.9202453987730062,0.37174721189591076,0.9886995379837914,0.45893719806763283,0.5828220858895705,0.5135135135135135,0.9886995379837914,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
obscene,0.5920245398773006,0.9301204819277108,0.7235238987816307,0.9819545899090811,0.7920094007050529,0.8120481927710843,0.8019036287923855,0.9819545899090811,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
threat,0.06153846153846154,0.4528301886792453,0.10835214446952596,0.9457112691511509,0.3235294117647059,0.20754716981132076,0.25287356321839083,0.9457112691511509,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
insult,0.5238095238095238,0.8991060025542784,0.6619652092148566,0.9790134257418243,0.6772673733804476,0.7343550446998723,0.7046568627450981,0.9790134257418243,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
identity_hate,0.1358447488584475,0.8380281690140845,0.2337917485265226,0.9712296604615045,0.39080459770114945,0.4788732394366197,0.43037974683544306,0.9712296604615045,10000,9.649627685546875,50.0,18.45525360107422,50.0,19.080320358276367,50.0
