train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
120000,5,4,2,True,0.1,1875,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.23304569908699585,0.11454548440692791,0.23304569908699585,928.8668164580004,26.693187197999578,0.6984838778560751,0.6090963495940255,0.7780933062880324,0.687522873733558,9.50052547454834,50.0,32.76233673095703
