label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.6096006796941377,0.9312134977287476,0.7368421052631579,0.9840541060361315,0.8261455525606469,0.7955872809863724,0.8105785123966942,0.9840541060361315,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
severe_toxic,0.2878787878787879,0.9325153374233128,0.4399421128798842,0.9908732863743089,0.4024767801857585,0.7975460122699386,0.5349794238683128,0.9908732863743089,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
obscene,0.6339285714285714,0.9409638554216867,0.7575169738118331,0.990635253865807,0.7913907284768212,0.863855421686747,0.826036866359447,0.990635253865807,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
threat,0.38636363636363635,0.6415094339622641,0.48226950354609927,0.9895565059047529,0.5172413793103449,0.5660377358490566,0.5405405405405406,0.9895565059047529,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
insult,0.5118055555555555,0.9412515964240102,0.663067926225821,0.9843976089934167,0.6812366737739872,0.8160919540229885,0.7425915165601394,0.9843976089934167,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
identity_hate,0.3542319749216301,0.795774647887324,0.49023861171366595,0.9843455014355226,0.46116504854368934,0.6690140845070423,0.5459770114942529,0.9843455014355226,70000,9.438413619995117,50.0,17.80204200744629,50.0,19.11494255065918,50.0
