label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.5679442508710801,0.9519792342634653,0.7114451988360815,0.9849862019822389,0.8336700336700337,0.8033744321868916,0.8182419035029742,0.9849862019822389,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
severe_toxic,0.2565789473684211,0.9570552147239264,0.4046692607003891,0.990164434268047,0.40202702702702703,0.7300613496932515,0.5185185185185185,0.990164434268047,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
obscene,0.5704022988505747,0.9566265060240964,0.7146714671467147,0.9902273292004614,0.8074745186862967,0.8590361445783132,0.8324576765907764,0.9902273292004614,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
threat,0.294478527607362,0.9056603773584906,0.4444444444444444,0.9932049373342903,0.532258064516129,0.6226415094339622,0.5739130434782609,0.9932049373342903,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
insult,0.43475750577367206,0.9616858237547893,0.5988071570576541,0.9839686417087996,0.6694129763130793,0.8301404853128991,0.7411630558722919,0.9839686417087996,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
identity_hate,0.26905829596412556,0.8450704225352113,0.40816326530612246,0.9887987828335719,0.484375,0.6549295774647887,0.5568862275449101,0.9887987828335719,140000,9.438413619995117,50.0,17.834924697875977,50.0,19.23121452331543,50.0
