train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,pos_weight_min,pos_weight_max,pos_weight_mean
40000,5,4,2,True,0.1,625,2,0.0,0.01,1.0,1,True,False,2,128,32,2e-05,66958086,0.24732642967201665,0.11910824648588896,0.24732642967201665,308.6820766129997,26.44211787000063,0.6608958228485153,0.5553766841905668,0.7624041952400161,0.6590206762455103,9.48218059539795,50.0,32.76618957519531
