label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.7299191374663073,0.8786502271252433,0.7974087161366313,0.9834667973677517,0.7871825876662636,0.844905905256327,0.8150234741784037,0.9834667973677517,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
severe_toxic,0.27586206896551724,0.9325153374233128,0.4257703081232493,0.98666736580847,0.48205128205128206,0.5766871165644172,0.5251396648044693,0.98666736580847,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
obscene,0.6495867768595042,0.946987951807229,0.7705882352941177,0.9894389562480488,0.8215962441314554,0.8433734939759037,0.8323424494649228,0.9894389562480488,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
threat,0.22413793103448276,0.7358490566037735,0.3436123348017621,0.988115758068247,0.5306122448979592,0.49056603773584906,0.5098039215686274,0.988115758068247,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
insult,0.5402558314522197,0.9169859514687101,0.6799242424242424,0.9826386495567886,0.6972972972972973,0.8237547892720306,0.7552693208430913,0.9826386495567886,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
identity_hate,0.23880597014925373,0.7887323943661971,0.36661211129296234,0.9813399873189567,0.42410714285714285,0.6690140845070423,0.5191256830601093,0.9813399873189567,50000,9.38421630859375,50.0,17.719581604003906,50.0,18.88071632385254,50.0
