label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.6089527027027027,0.9357560025957171,0.7377845996418522,0.983864698090351,0.8119325551232166,0.8124594419208306,0.8121959130716834,0.983864698090351,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
severe_toxic,0.23338257016248154,0.9693251533742331,0.3761904761904762,0.9906522798820003,0.42567567567567566,0.7730061349693251,0.5490196078431373,0.9906522798820003,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
obscene,0.6102088167053364,0.9506024096385542,0.743287800282619,0.9901928045338414,0.8148571428571428,0.8590361445783132,0.8363636363636363,0.9901928045338414,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
threat,0.2611111111111111,0.8867924528301887,0.4034334763948498,0.9942613275758782,0.415929203539823,0.8867924528301887,0.5662650602409639,0.9942613275758782,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
insult,0.4581818181818182,0.9655172413793104,0.6214549938347719,0.9850099204470618,0.6587771203155819,0.8531289910600255,0.7434613244296049,0.9850099204470618,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
identity_hate,0.19236417033773862,0.9225352112676056,0.3183475091130012,0.9883466199320353,0.37142857142857144,0.823943661971831,0.5120350109409191,0.9883466199320353,130000,9.508447647094727,50.0,17.96149444580078,50.0,19.369789123535156,50.0
