label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size,pos_weight_toxic,pos_weight_severe_toxic,pos_weight_obscene,pos_weight_threat,pos_weight_insult,pos_weight_identity_hate
toxic,0.5543766578249337,0.9493835171966256,0.7,0.9831304947377855,0.7766281192939745,0.8280337443218689,0.8015075376884422,0.9831304947377855,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
severe_toxic,0.2712765957446808,0.9386503067484663,0.42090784044016505,0.9885940840951066,0.347953216374269,0.7300613496932515,0.47128712871287126,0.9885940840951066,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
obscene,0.4656268053148469,0.9710843373493976,0.6294416243654822,0.9885417927659873,0.6660929432013769,0.9325301204819277,0.7771084337349398,0.9885417927659873,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
threat,0.23357664233576642,0.6037735849056604,0.3368421052631579,0.9876299727746702,0.5,0.39622641509433965,0.4421052631578947,0.9876299727746702,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
insult,0.40794417606011807,0.9706257982120051,0.5744520030234316,0.9840204005630353,0.6611909650924025,0.822477650063857,0.7330677290836654,0.9840204005630353,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
identity_hate,0.2930591259640103,0.8028169014084507,0.4293785310734463,0.9855737548711592,0.4497354497354497,0.5985915492957746,0.513595166163142,0.9855737548711592,80000,9.438413619995117,50.0,17.819101333618164,50.0,19.07024574279785,50.0
