run_id,label,best_threshold,best_f1_on_val
run_11_lr2.00e-05_wd0.015_warm0.06,toxic,0.39,0.8401826484018264
run_11_lr2.00e-05_wd0.015_warm0.06,severe_toxic,0.29,0.5525525525525525
run_11_lr2.00e-05_wd0.015_warm0.06,obscene,0.49,0.8429164196799052
run_11_lr2.00e-05_wd0.015_warm0.06,threat,0.2,0.5882352941176471
run_11_lr2.00e-05_wd0.015_warm0.06,insult,0.3,0.7873831775700935
run_11_lr2.00e-05_wd0.015_warm0.06,identity_hate,0.1,0.6202898550724638
