run_id,label,best_threshold,best_f1_on_val
run_05_lr1.75e-05_wd0.010_warm0.06,toxic,0.47,0.8399056285810583
run_05_lr1.75e-05_wd0.010_warm0.06,severe_toxic,0.18,0.5454545454545454
run_05_lr1.75e-05_wd0.010_warm0.06,obscene,0.53,0.8417910447761194
run_05_lr1.75e-05_wd0.010_warm0.06,threat,0.3,0.5934065934065934
run_05_lr1.75e-05_wd0.010_warm0.06,insult,0.33,0.7875220718069452
run_05_lr1.75e-05_wd0.010_warm0.06,identity_hate,0.16,0.6153846153846154
