run_id,label,tn,fp,fn,tp
run_12_lr2.00e-05_wd0.015_warm0.10,toxic,14210,219,269,1260
run_12_lr2.00e-05_wd0.015_warm0.10,severe_toxic,15722,76,73,87
run_12_lr2.00e-05_wd0.015_warm0.10,obscene,14982,131,130,715
run_12_lr2.00e-05_wd0.015_warm0.10,threat,15880,30,15,33
run_12_lr2.00e-05_wd0.015_warm0.10,insult,14960,210,138,650
run_12_lr2.00e-05_wd0.015_warm0.10,identity_hate,15744,73,46,95
