train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
30000,0.49109481403876376,30000,toxic,13332,1097,226,1303
30000,0.49109481403876376,30000,severe_toxic,15218,580,16,144
30000,0.49109481403876376,30000,obscene,14436,677,124,721
30000,0.49109481403876376,30000,threat,15674,236,16,32
30000,0.49109481403876376,30000,insult,14425,745,115,673
30000,0.49109481403876376,30000,identity_hate,15074,743,32,109
