train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
50000,0.8184913567312729,50000,toxic,14194,235,504,1025
50000,0.8184913567312729,50000,severe_toxic,15620,178,64,96
50000,0.8184913567312729,50000,obscene,14957,156,236,609
50000,0.8184913567312729,50000,threat,15888,22,29,19
50000,0.8184913567312729,50000,insult,14946,224,249,539
50000,0.8184913567312729,50000,identity_hate,15692,125,77,64
