train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
40000,0.6547930853850183,40000,toxic,14012,417,375,1154
40000,0.6547930853850183,40000,severe_toxic,15646,152,69,91
40000,0.6547930853850183,40000,obscene,14905,208,219,626
40000,0.6547930853850183,40000,threat,15880,30,27,21
40000,0.6547930853850183,40000,insult,14850,320,213,575
40000,0.6547930853850183,40000,identity_hate,15745,72,86,55
