train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
20000,0.3273965426925092,20000,toxic,13474,955,266,1263
20000,0.3273965426925092,20000,severe_toxic,15217,581,24,136
20000,0.3273965426925092,20000,obscene,14520,593,153,692
20000,0.3273965426925092,20000,threat,14958,952,5,43
20000,0.3273965426925092,20000,insult,14482,688,138,650
20000,0.3273965426925092,20000,identity_hate,15106,711,35,106
