train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
40000,0.27852631725540167,40000,toxic,14143,286,240,1289
40000,0.27852631725540167,40000,severe_toxic,15685,113,59,101
40000,0.27852631725540167,40000,obscene,14979,134,137,708
40000,0.27852631725540167,40000,threat,15876,34,25,23
40000,0.27852631725540167,40000,insult,14925,245,146,642
40000,0.27852631725540167,40000,identity_hate,15701,116,51,90
