train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
60000,0.4177894758831025,60000,toxic,14204,225,267,1262
60000,0.4177894758831025,60000,severe_toxic,15690,108,64,96
60000,0.4177894758831025,60000,obscene,14939,174,101,744
60000,0.4177894758831025,60000,threat,15885,25,18,30
60000,0.4177894758831025,60000,insult,14887,283,124,664
60000,0.4177894758831025,60000,identity_hate,15764,53,63,78
