train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
20000,0.13926315862770083,20000,toxic,14170,259,291,1238
20000,0.13926315862770083,20000,severe_toxic,15761,37,110,50
20000,0.13926315862770083,20000,obscene,15013,100,172,673
20000,0.13926315862770083,20000,threat,15910,0,47,1
20000,0.13926315862770083,20000,insult,14972,198,205,583
20000,0.13926315862770083,20000,identity_hate,15802,15,116,25
