train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
50000,0.3481578965692521,50000,toxic,14191,238,267,1262
50000,0.3481578965692521,50000,severe_toxic,15737,61,94,66
50000,0.3481578965692521,50000,obscene,14947,166,128,717
50000,0.3481578965692521,50000,threat,15886,24,21,27
50000,0.3481578965692521,50000,insult,14984,186,185,603
50000,0.3481578965692521,50000,identity_hate,15779,38,81,60
