train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
20000,0.13926315862770083,20000,toxic,14166,263,286,1243
20000,0.13926315862770083,20000,severe_toxic,15671,127,54,106
20000,0.13926315862770083,20000,obscene,14982,131,139,706
20000,0.13926315862770083,20000,threat,15853,57,30,18
20000,0.13926315862770083,20000,insult,14907,263,154,634
20000,0.13926315862770083,20000,identity_hate,15657,160,67,74
