train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
143613,1.0,143613,toxic,14178,251,237,1292
143613,1.0,143613,severe_toxic,15648,150,52,108
143613,1.0,143613,obscene,14967,146,112,733
143613,1.0,143613,threat,15881,29,13,35
143613,1.0,143613,insult,14929,241,131,657
143613,1.0,143613,identity_hate,15749,68,47,94
