train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
110000,0.7659473724523546,110000,toxic,14163,266,229,1300
110000,0.7659473724523546,110000,severe_toxic,15692,106,66,94
110000,0.7659473724523546,110000,obscene,14944,169,105,740
110000,0.7659473724523546,110000,threat,15870,40,9,39
110000,0.7659473724523546,110000,insult,14909,261,126,662
110000,0.7659473724523546,110000,identity_hate,15728,89,41,100
