train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
90000,0.6266842138246538,90000,toxic,14118,311,214,1315
90000,0.6266842138246538,90000,severe_toxic,15666,132,53,107
90000,0.6266842138246538,90000,obscene,14980,133,135,710
90000,0.6266842138246538,90000,threat,15897,13,21,27
90000,0.6266842138246538,90000,insult,14923,247,132,656
90000,0.6266842138246538,90000,identity_hate,15728,89,41,100
