train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
50000,0.3481578965692521,50000,toxic,14229,200,289,1240
50000,0.3481578965692521,50000,severe_toxic,15672,126,59,101
50000,0.3481578965692521,50000,obscene,14939,174,118,727
50000,0.3481578965692521,50000,threat,15899,11,24,24
50000,0.3481578965692521,50000,insult,14919,251,136,652
50000,0.3481578965692521,50000,identity_hate,15752,65,53,88
