train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
30000,0.20889473794155125,30000,toxic,14189,240,291,1238
30000,0.20889473794155125,30000,severe_toxic,15798,0,160,0
30000,0.20889473794155125,30000,obscene,14982,131,144,701
30000,0.20889473794155125,30000,threat,15910,0,48,0
30000,0.20889473794155125,30000,insult,15033,137,238,550
30000,0.20889473794155125,30000,identity_hate,15817,0,141,0
