train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
130000,0.9052105310800554,130000,toxic,14071,358,182,1347
130000,0.9052105310800554,130000,severe_toxic,15766,32,114,46
130000,0.9052105310800554,130000,obscene,14919,194,97,748
130000,0.9052105310800554,130000,threat,15904,6,29,19
130000,0.9052105310800554,130000,insult,14951,219,147,641
130000,0.9052105310800554,130000,identity_hate,15754,63,60,81
