train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
10000,0.06963157931385042,10000,toxic,14125,304,283,1246
10000,0.06963157931385042,10000,severe_toxic,15620,178,45,115
10000,0.06963157931385042,10000,obscene,14977,136,194,651
10000,0.06963157931385042,10000,threat,15843,67,34,14
10000,0.06963157931385042,10000,insult,14804,366,105,683
10000,0.06963157931385042,10000,identity_hate,15744,73,75,66
