train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
90000,0.6266842138246538,90000,toxic,14236,193,297,1232
90000,0.6266842138246538,90000,severe_toxic,15669,129,53,107
90000,0.6266842138246538,90000,obscene,14992,121,149,696
90000,0.6266842138246538,90000,threat,15889,21,19,29
90000,0.6266842138246538,90000,insult,14926,244,142,646
90000,0.6266842138246538,90000,identity_hate,15742,75,45,96
