train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
100000,0.6963157931385042,100000,toxic,14221,208,297,1232
100000,0.6963157931385042,100000,severe_toxic,15665,133,54,106
100000,0.6963157931385042,100000,obscene,14980,133,142,703
100000,0.6963157931385042,100000,threat,15880,30,15,33
100000,0.6963157931385042,100000,insult,14954,216,163,625
100000,0.6963157931385042,100000,identity_hate,15739,78,50,91
