train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
120000,0.835578951766205,120000,toxic,14183,246,244,1285
120000,0.835578951766205,120000,severe_toxic,15612,186,40,120
120000,0.835578951766205,120000,obscene,14977,136,135,710
120000,0.835578951766205,120000,threat,15885,25,19,29
120000,0.835578951766205,120000,insult,14956,214,163,625
120000,0.835578951766205,120000,identity_hate,15766,51,58,83
