train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
70000,0.48742105519695295,70000,toxic,14247,182,309,1220
70000,0.48742105519695295,70000,severe_toxic,15605,193,32,128
70000,0.48742105519695295,70000,obscene,14965,148,126,719
70000,0.48742105519695295,70000,threat,15890,20,27,21
70000,0.48742105519695295,70000,insult,14916,254,139,649
70000,0.48742105519695295,70000,identity_hate,15740,77,49,92
