train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
110000,0.7659473724523546,110000,toxic,14321,108,392,1137
110000,0.7659473724523546,110000,severe_toxic,15761,37,104,56
110000,0.7659473724523546,110000,obscene,14983,130,158,687
110000,0.7659473724523546,110000,threat,15886,24,23,25
110000,0.7659473724523546,110000,insult,15062,108,281,507
110000,0.7659473724523546,110000,identity_hate,15770,47,67,74
