train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
140000,0.9748421103939059,140000,toxic,14214,215,267,1262
140000,0.9748421103939059,140000,severe_toxic,15657,141,47,113
140000,0.9748421103939059,140000,obscene,14968,145,129,716
140000,0.9748421103939059,140000,threat,15882,28,16,32
140000,0.9748421103939059,140000,insult,14969,201,159,629
140000,0.9748421103939059,140000,identity_hate,15736,81,39,102
