train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
20000,0.13926315862770083,20000,toxic,14170,259,281,1248
20000,0.13926315862770083,20000,severe_toxic,15711,87,69,91
20000,0.13926315862770083,20000,obscene,15006,107,165,680
20000,0.13926315862770083,20000,threat,15872,38,30,18
20000,0.13926315862770083,20000,insult,14957,213,174,614
20000,0.13926315862770083,20000,identity_hate,15725,92,66,75
