train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
50000,0.3481578965692521,50000,toxic,14209,220,293,1236
50000,0.3481578965692521,50000,severe_toxic,15686,112,62,98
50000,0.3481578965692521,50000,obscene,14930,183,124,721
50000,0.3481578965692521,50000,threat,15902,8,36,12
50000,0.3481578965692521,50000,insult,14967,203,180,608
50000,0.3481578965692521,50000,identity_hate,15797,20,90,51
