train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
20000,0.13926315862770083,20000,toxic,14117,312,257,1272
20000,0.13926315862770083,20000,severe_toxic,15776,22,118,42
20000,0.13926315862770083,20000,obscene,14989,124,160,685
20000,0.13926315862770083,20000,threat,15910,0,47,1
20000,0.13926315862770083,20000,insult,14978,192,193,595
20000,0.13926315862770083,20000,identity_hate,15811,6,121,20
