train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
40000,0.27852631725540167,40000,toxic,14241,188,317,1212
40000,0.27852631725540167,40000,severe_toxic,15762,36,115,45
40000,0.27852631725540167,40000,obscene,14993,120,171,674
40000,0.27852631725540167,40000,threat,15906,4,43,5
40000,0.27852631725540167,40000,insult,14985,185,208,580
40000,0.27852631725540167,40000,identity_hate,15803,14,96,45
