train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
40000,0.27852631725540167,40000,toxic,14223,206,305,1224
40000,0.27852631725540167,40000,severe_toxic,15695,103,67,93
40000,0.27852631725540167,40000,obscene,14937,176,119,726
40000,0.27852631725540167,40000,threat,15879,31,25,23
40000,0.27852631725540167,40000,insult,14945,225,168,620
40000,0.27852631725540167,40000,identity_hate,15775,42,68,73
