train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
130000,0.9052105310800554,130000,toxic,14242,187,277,1252
130000,0.9052105310800554,130000,severe_toxic,15780,18,123,37
130000,0.9052105310800554,130000,obscene,15006,107,166,679
130000,0.9052105310800554,130000,threat,15895,15,25,23
130000,0.9052105310800554,130000,insult,14961,209,180,608
130000,0.9052105310800554,130000,identity_hate,15777,40,76,65
