train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
143613,1.0,143613,toxic,14166,263,236,1293
143613,1.0,143613,severe_toxic,15766,32,102,58
143613,1.0,143613,obscene,15008,105,169,676
143613,1.0,143613,threat,15902,8,30,18
143613,1.0,143613,insult,14962,208,166,622
143613,1.0,143613,identity_hate,15765,52,71,70
