train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
90000,0.6266842138246538,90000,toxic,14280,149,338,1191
90000,0.6266842138246538,90000,severe_toxic,15764,34,114,46
90000,0.6266842138246538,90000,obscene,14960,153,133,712
90000,0.6266842138246538,90000,threat,15901,9,31,17
90000,0.6266842138246538,90000,insult,15005,165,217,571
90000,0.6266842138246538,90000,identity_hate,15791,26,94,47
