train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
10000,0.06963157931385042,10000,toxic,14187,242,329,1200
10000,0.06963157931385042,10000,severe_toxic,15662,136,58,102
10000,0.06963157931385042,10000,obscene,14950,163,162,683
10000,0.06963157931385042,10000,threat,15683,227,36,12
10000,0.06963157931385042,10000,insult,14953,217,198,590
10000,0.06963157931385042,10000,identity_hate,15685,132,90,51
