train_size,train_fraction,max_train_samples,label,tn,fp,fn,tp
140000,0.9748421103939059,140000,toxic,14205,224,264,1265
140000,0.9748421103939059,140000,severe_toxic,15764,34,108,52
140000,0.9748421103939059,140000,obscene,14945,168,120,725
140000,0.9748421103939059,140000,threat,15897,13,24,24
140000,0.9748421103939059,140000,insult,14984,186,176,612
140000,0.9748421103939059,140000,identity_hate,15798,19,86,55
