label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.6764705882352942,0.9253731343283582,0.7815839956152371,0.9869753455040842,0.8155583437892095,0.8436080467229072,0.8293460925039873,0.9869753455040842,143613
severe_toxic,0.27208480565371024,0.9447852760736196,0.4224965706447188,0.9916778820664301,0.4152823920265781,0.7668711656441718,0.5387931034482759,0.9916778820664301,143613
obscene,0.6268540202966433,0.9674698795180723,0.7607768829938418,0.9942185319809115,0.8443908323281062,0.8433734939759037,0.8438818565400844,0.9942185319809115,143613
threat,0.3706896551724138,0.8113207547169812,0.5088757396449705,0.9936278493175872,0.42045454545454547,0.6981132075471698,0.524822695035461,0.9936278493175872,143613
insult,0.538965768390386,0.9450830140485313,0.686456400742115,0.9873508513910718,0.683991683991684,0.8403575989782887,0.7541547277936963,0.9873508513910718,143613
identity_hate,0.2982885085574572,0.8591549295774648,0.44283121597096187,0.9901301142718729,0.45871559633027525,0.704225352112676,0.5555555555555556,0.9901301142718729,143613
