train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
140000,6,4,1,True,0.15,2625,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.21892652650664848,0.1207553893516833,0.21892652650664848,1333.221544565,38.34268878700095,0.6466876971608833,0.510004683829579,0.7677008750994431,0.6507182317402079,0.4945717732207479,0.9339407744874715,0.9625684087396081,0.3852069941175061,0.912312566659832,,0.9877888816402124,0.7183622828784119,0.8243166287015945,0.981701967665121,0.5979585094494891,0.7312756494783113,,0.9877888816402124,Dataset is highly imbalanced (~90% non-toxic)
