label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.6352732119058196,0.9279688513951979,0.7542194092827004,0.9837093637697978,0.814182534471438,0.8046722907203114,0.8093994778067886,0.9837093637697978,40000
severe_toxic,0.23154848046309695,0.9815950920245399,0.3747072599531616,0.9904089396931932,0.39490445859872614,0.7607361963190185,0.519916142557652,0.9904089396931932,40000
obscene,0.5793650793650794,0.9674698795180723,0.7247292418772563,0.99216712168611,0.8325301204819278,0.8325301204819278,0.8325301204819278,0.99216712168611,40000
threat,0.10852713178294573,0.5283018867924528,0.18006430868167203,0.9771342819690022,0.56,0.2641509433962264,0.358974358974359,0.9771342819690022,40000
insult,0.44143613890523836,0.9578544061302682,0.604351329572925,0.98400933342591,0.6698513800424628,0.8058748403575989,0.7315942028985507,0.98400933342591,40000
identity_hate,0.15852047556142668,0.8450704225352113,0.26696329254727474,0.9821020521205126,0.4962962962962963,0.47183098591549294,0.48375451263537905,0.9821020521205126,40000
