label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.5876984126984127,0.9610642439974043,0.7293770007387343,0.9865717058287549,0.849551414768806,0.7988319273199221,0.8234113712374582,0.9865717058287549,120000
severe_toxic,0.27454545454545454,0.9263803680981595,0.423562412342216,0.9906913152993589,0.41694915254237286,0.754601226993865,0.537117903930131,0.9906913152993589,120000
obscene,0.5851370851370852,0.9771084337349397,0.7319494584837545,0.9935575060686958,0.796976241900648,0.8891566265060241,0.8405466970387244,0.9935575060686958,120000
threat,0.42696629213483145,0.7169811320754716,0.5352112676056338,0.9945223111279827,0.4861111111111111,0.660377358490566,0.56,0.9945223111279827,120000
insult,0.48796356538711777,0.9578544061302682,0.646551724137931,0.9865384057010483,0.6984815618221258,0.822477650063857,0.7554252199413489,0.9865384057010483,120000
identity_hate,0.3904109589041096,0.8028169014084507,0.5253456221198156,0.9900205799796248,0.4690265486725664,0.7464788732394366,0.5760869565217391,0.9900205799796248,120000
