train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
100000,6,5,2,True,0.15,1875,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.21253514479971805,0.09225089654824788,0.21253514479971805,1196.4999626729987,48.33316645299965,0.6842542584129622,0.5881729388647119,0.7727336220142478,0.6758680377480121,0.538587311968607,0.9379271070615034,0.9682499895559176,0.45592112459825634,0.8887905632767431,,0.9895767192059077,0.7584315876062517,0.7875854214123007,0.9830074779629862,0.6387522719095354,0.7364627662945059,,0.9895767192059077,Dataset is highly imbalanced (~90% non-toxic)
