label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.5949008498583569,0.9539260220635951,0.732801595214357,0.9859587181601215,0.8059418457648546,0.827384815055159,0.8165225744476465,0.9859587181601215,80000
severe_toxic,0.248,0.950920245398773,0.3934010152284264,0.9904068034265717,0.42214532871972316,0.7484662576687117,0.5398230088495575,0.9904068034265717,80000
obscene,0.5711237553342816,0.9674698795180723,0.7182468694096601,0.9929746882824795,0.8143982002249719,0.8722891566265061,0.8423502036067481,0.9929746882824795,80000
threat,0.2436548223350254,0.9056603773584906,0.384,0.9936794528835717,0.4470588235294118,0.7169811320754716,0.5507246376811594,0.9936794528835717,80000
insult,0.465015479876161,0.9591315453384419,0.6263552960800667,0.9860615930365405,0.6915789473684211,0.8390804597701149,0.7582227351413734,0.9860615930365405,80000
identity_hate,0.2202797202797203,0.8873239436619719,0.35294117647058826,0.9882219467538667,0.4527363184079602,0.6408450704225352,0.5306122448979592,0.9882219467538667,80000
