label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.678743961352657,0.9117456197274497,0.7781777900858488,0.9857333461105676,0.8155711550733886,0.8293316028552887,0.8223938223938224,0.9857333461105676,90000
severe_toxic,0.24378881987577639,0.9631901840490797,0.38909541511771994,0.9870672360788245,0.3857566765578635,0.7975460122699386,0.52,0.9870672360788245,90000
obscene,0.5896501457725948,0.9746987951807229,0.734786557674841,0.9930129561078794,0.8039647577092511,0.8795180722891566,0.8400460299194477,0.9930129561078794,90000
threat,0.38095238095238093,0.7547169811320755,0.5063291139240507,0.9937280907273731,0.5483870967741935,0.6415094339622641,0.591304347826087,0.9937280907273731,90000
insult,0.4842726081258191,0.9438058748403576,0.6401039411000433,0.9843835120697019,0.676923076923077,0.842911877394636,0.7508532423208191,0.9843835120697019,90000
identity_hate,0.26824034334763946,0.8802816901408451,0.41118421052631576,0.9880333785718866,0.45544554455445546,0.647887323943662,0.5348837209302325,0.9880333785718866,90000
