train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
20000,6,6,3,True,0.15,375,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.2865991500227299,0.1119143311777409,0.2865991500227299,286.21066061900046,57.161500256999716,0.6345698500394633,0.48689675962578827,0.7479104880021569,0.5882434711605814,0.4855072463768116,0.9157175398633257,0.9613151188536575,0.3659297523406983,0.8096596581323982,,0.980915842987268,0.710189452124936,0.7898633257403189,0.9804695659439362,0.5577125912773647,0.6294721314960444,,0.980915842987268,Dataset is highly imbalanced (~90% non-toxic)
