label,precision_baseline,recall_baseline,f1_baseline,roc_auc_baseline,precision_tuned,recall_tuned,f1_tuned,roc_auc_tuned,train_size
toxic,0.6410488245931284,0.9201817001946788,0.7556621369571009,0.9829896090746932,0.7975888324873096,0.8157040882543802,0.8065447545717036,0.9829896090746932,20000
severe_toxic,0.27984344422700586,0.8773006134969326,0.42433234421364985,0.9893208031585674,0.4230769230769231,0.6073619631901841,0.4987405541561713,0.9893208031585674,20000
obscene,0.5405589638718473,0.9554216867469879,0.6904658249891162,0.9899223414015659,0.7914252607184241,0.8228915662650602,0.8068517424689899,0.9899223414015659,20000
threat,0.0970464135021097,0.4339622641509434,0.15862068965517243,0.9644006572040358,0.25925925925925924,0.2641509433962264,0.2616822429906542,0.9644006572040358,20000
insult,0.4832347140039448,0.9386973180076629,0.6380208333333334,0.9830722877623975,0.6337488015340365,0.8441890166028098,0.723986856516977,0.9830722877623975,20000
identity_hate,0.15384615384615385,0.7323943661971831,0.254278728606357,0.9757893593223478,0.4411764705882353,0.4225352112676056,0.4316546762589928,0.9757893593223478,20000
