train_size,max_epochs,epochs_ran,best_epoch,early_stopped,warmup_ratio,warmup_steps,early_stop_patience,early_stop_min_delta,weight_decay,grad_clip,grad_accum,use_bf16_amp,torch_compile,num_workers,max_length,batch_size,lr,num_parameters,best_val_loss,train_loss,val_loss,train_time_s,inference_time_s,f1_micro_baseline,f1_macro_baseline,f1_micro_tuned,f1_macro_tuned,precision_micro_baseline,recall_micro_baseline,accuracy_micro_baseline,precision_macro_baseline,recall_macro_baseline,accuracy_macro_baseline,roc_auc_macro_baseline,precision_micro_tuned,recall_micro_tuned,accuracy_micro_tuned,precision_macro_tuned,recall_macro_tuned,accuracy_macro_tuned,roc_auc_macro_tuned,imbalance_note
130000,6,5,2,True,0.15,2438,3,0.001,0.02,1.0,2,True,False,2,192,24,1.5e-05,66958086,0.20593318033917926,0.09375042407485781,0.20593318033917926,1559.524422474,48.11522924999554,0.6767009051154277,0.5952124300622635,0.7787182587666264,0.6827836304659071,0.5263407688656858,0.9473234624145785,0.9667982621046914,0.4531485291022801,0.9088982000882666,,0.9903094328336292,0.7372169931315187,0.8251708428246014,0.9827985963153277,0.6260646033472395,0.7608697893060699,,0.9903094328336292,Dataset is highly imbalanced (~90% non-toxic)
